"Date","Price","Open","High","Low","Change %"
"Mar 31, 2022","90.522","93.196","94.150","89.178","-2.87%"
"Mar 30, 2022","93.196","98.711","101.103","92.055","-5.60%"
"Mar 29, 2022","98.720","106.078","107.733","92.618","-6.93%"
"Mar 28, 2022","106.074","110.782","111.722","103.270","-5.31%"
"Mar 25, 2022","112.023","112.568","113.219","107.504","-0.48%"
"Mar 24, 2022","112.568","106.485","113.872","105.290","5.71%"
"Mar 23, 2022","106.485","116.919","118.086","104.559","-8.92%"
"Mar 22, 2022","116.920","117.498","120.902","113.537","-0.49%"
"Mar 21, 2022","117.498","111.645","127.600","111.565","-0.17%"
"Mar 18, 2022","117.695","144.791","144.791","111.747","3.28%"
"Mar 17, 2022","113.962","108.154","121.170","104.028","5.40%"
"Mar 16, 2022","108.124","116.683","128.534","105.568","-7.31%"
"Mar 15, 2022","116.651","133.469","135.182","110.490","-2.75%"
"Mar 14, 2022","119.950","121.030","123.500","115.658","-0.89%"
"Mar 11, 2022","121.030","125.000","127.011","121.030","-3.18%"
"Mar 10, 2022","125.000","127.000","132.001","121.655","-1.57%"
"Mar 09, 2022","127.000","120.500","130.300","115.110","6.73%"
"Mar 08, 2022","118.993","118.993","118.993","118.993","0.00%"
"Mar 07, 2022","118.993","118.993","118.993","118.993","0.00%"
"Mar 04, 2022","118.993","117.600","125.967","105.335","1.18%"
"Mar 03, 2022","117.600","115.400","125.065","109.121","1.91%"
"Mar 02, 2022","115.400","112.490","121.897","107.549","2.59%"
"Mar 01, 2022","112.490","106.000","113.010","100.002","6.12%"
"Feb 28, 2022","106.000","93.260","120.525","93.260","13.66%"
"Feb 25, 2022","93.260","95.207","96.060","91.900","-2.05%"
"Feb 24, 2022","95.207","91.849","99.093","91.702","3.66%"
"Feb 23, 2022","91.849","89.400","91.997","89.021","2.74%"
"Feb 22, 2022","89.400","90.230","91.403","89.028","-0.92%"
"Feb 21, 2022","90.230","87.544","90.723","86.607","3.07%"
"Feb 18, 2022","87.544","86.720","87.715","85.959","0.95%"
"Feb 17, 2022","86.720","85.674","87.007","85.568","1.22%"
"Feb 16, 2022","85.674","85.529","85.794","85.145","0.17%"
"Feb 15, 2022","85.529","86.887","86.887","85.201","-1.56%"
"Feb 14, 2022","86.887","87.619","88.606","86.105","-0.84%"
"Feb 11, 2022","87.619","85.800","88.235","85.185","2.12%"
"Feb 10, 2022","85.800","85.311","85.878","84.807","0.57%"
"Feb 09, 2022","85.311","85.680","85.810","85.147","-0.43%"
"Feb 08, 2022","85.680","86.406","86.429","85.615","-0.84%"
"Feb 07, 2022","86.406","86.863","86.987","86.143","-0.53%"
"Feb 04, 2022","86.863","87.507","87.650","86.730","-0.74%"
"Feb 03, 2022","87.507","86.201","87.730","86.018","1.85%"
"Feb 02, 2022","85.920","86.512","86.558","85.716","-0.68%"
"Feb 01, 2022","86.512","86.973","87.000","85.977","-0.53%"
"Jan 31, 2022","86.973","86.795","87.036","86.275","0.21%"
"Jan 28, 2022","86.795","86.970","87.364","86.165","-0.20%"
"Jan 27, 2022","86.970","89.408","89.450","86.304","-2.73%"
"Jan 26, 2022","89.408","88.818","90.625","88.777","0.66%"
"Jan 25, 2022","88.818","89.234","89.436","88.478","-0.47%"
"Jan 24, 2022","89.234","87.799","89.928","87.129","1.63%"
"Jan 21, 2022","87.799","86.704","87.940","86.533","1.26%"
"Jan 20, 2022","86.704","86.452","87.160","86.246","0.29%"
"Jan 19, 2022","86.452","87.177","87.387","86.005","-0.83%"
"Jan 18, 2022","87.177","86.835","87.391","86.550","0.39%"
"Jan 17, 2022","86.835","87.005","87.758","86.257","-0.20%"
"Jan 14, 2022","87.005","87.348","88.062","86.701","-0.39%"
"Jan 13, 2022","87.348","85.511","87.770","85.230","2.15%"
"Jan 12, 2022","85.511","84.659","85.613","84.522","1.01%"
"Jan 11, 2022","84.659","84.990","85.074","84.570","-0.39%"
"Jan 10, 2022","84.990","86.024","86.035","84.770","-1.20%"
"Jan 07, 2022","86.024","86.100","86.475","85.206","-0.09%"
"Jan 06, 2022","86.100","86.893","87.465","86.012","-0.91%"
"Jan 05, 2022","86.893","84.981","86.923","84.981","2.25%"
"Jan 04, 2022","84.981","84.260","85.301","84.125","0.86%"
"Jan 03, 2022","84.260","84.520","85.305","84.082","-0.31%"
"Dec 30, 2021","84.520","83.920","85.145","83.882","0.71%"
"Dec 29, 2021","83.920","83.353","84.273","83.065","0.68%"
"Dec 28, 2021","83.353","83.187","83.521","83.068","0.20%"
"Dec 27, 2021","83.187","83.293","83.431","82.816","-0.13%"
"Dec 24, 2021","83.293","83.051","83.473","82.875","0.29%"
"Dec 23, 2021","83.051","83.578","83.578","82.831","-0.63%"
"Dec 22, 2021","83.578","83.495","83.630","82.960","0.10%"
"Dec 21, 2021","83.495","83.624","83.666","83.218","-0.15%"
"Dec 20, 2021","83.624","83.361","83.993","83.330","0.32%"
"Dec 17, 2021","83.361","83.674","83.883","83.345","-0.37%"
"Dec 16, 2021","83.674","83.151","83.688","82.926","0.63%"
"Dec 15, 2021","83.151","83.087","83.727","83.047","0.08%"
"Dec 14, 2021","83.087","82.987","83.309","82.751","0.12%"
"Dec 13, 2021","82.987","83.040","83.245","82.653","-0.06%"
"Dec 10, 2021","83.040","83.256","83.368","82.616","-0.26%"
"Dec 09, 2021","83.256","83.508","83.508","82.989","-0.30%"
"Dec 08, 2021","83.508","83.377","83.610","82.965","0.16%"
"Dec 07, 2021","83.377","83.870","84.065","83.069","-0.59%"
"Dec 06, 2021","83.870","83.517","83.975","83.012","0.42%"
"Dec 03, 2021","83.517","83.300","83.725","83.014","0.26%"
"Dec 02, 2021","83.300","83.960","84.022","83.219","-0.79%"
"Dec 01, 2021","83.960","83.976","84.204","83.457","-0.02%"
"Nov 30, 2021","83.976","84.184","85.212","83.598","-0.25%"
"Nov 29, 2021","84.184","85.614","85.645","83.698","-1.67%"
"Nov 26, 2021","85.614","83.742","85.684","83.742","2.24%"
"Nov 25, 2021","83.742","83.984","83.987","83.564","-0.29%"
"Nov 24, 2021","83.984","83.566","83.990","83.324","0.50%"
"Nov 23, 2021","83.566","83.978","84.637","83.470","-0.49%"
"Nov 22, 2021","83.978","82.940","84.490","82.515","1.25%"
"Nov 19, 2021","82.940","83.105","83.163","82.412","-0.20%"
"Nov 18, 2021","83.105","82.100","83.198","82.079","1.22%"
"Nov 17, 2021","82.100","82.748","82.768","81.821","-0.78%"
"Nov 16, 2021","82.748","82.446","83.412","82.320","0.37%"
"Nov 15, 2021","82.446","83.392","83.392","82.378","-1.14%"
"Nov 12, 2021","83.392","81.962","83.774","81.832","1.75%"
"Nov 11, 2021","81.962","81.850","82.182","81.343","0.14%"
"Nov 10, 2021","81.850","82.010","82.140","81.573","-0.20%"
"Nov 09, 2021","82.010","82.521","82.753","81.905","-0.62%"
"Nov 08, 2021","82.521","82.421","82.714","82.293","0.12%"
"Nov 05, 2021","82.421","83.294","83.294","81.866","-1.05%"
"Nov 03, 2021","83.294","82.821","83.685","82.668","0.57%"
"Nov 02, 2021","82.821","83.092","83.493","82.821","-0.33%"
"Nov 01, 2021","83.092","81.921","83.095","81.831","1.43%"
"Oct 29, 2021","81.921","82.050","82.444","81.867","-0.16%"
"Oct 28, 2021","82.050","81.937","82.168","81.448","0.14%"
"Oct 27, 2021","81.937","80.662","82.013","80.545","1.58%"
"Oct 26, 2021","80.662","81.003","81.003","80.445","-0.42%"
"Oct 25, 2021","81.003","81.867","82.094","80.932","-1.06%"
"Oct 22, 2021","81.867","82.663","82.742","81.423","-0.96%"
"Oct 21, 2021","82.663","82.512","82.988","82.512","0.18%"
"Oct 20, 2021","82.512","82.564","82.753","82.495","0.10%"
"Oct 19, 2021","82.430","82.780","82.830","82.430","-0.42%"
"Oct 18, 2021","82.780","82.390","82.835","82.223","0.47%"
"Oct 15, 2021","82.390","82.752","82.918","82.250","-0.44%"
"Oct 14, 2021","82.752","83.475","83.500","82.723","-0.87%"
"Oct 13, 2021","83.475","82.873","83.510","82.825","0.73%"
"Oct 12, 2021","82.873","83.045","83.168","82.777","-0.21%"
"Oct 11, 2021","83.045","83.149","83.149","82.755","-0.12%"
"Oct 08, 2021","83.149","82.820","83.309","82.820","0.40%"
"Oct 07, 2021","82.820","83.717","83.745","82.820","-1.07%"
"Oct 06, 2021","83.717","83.911","84.005","83.524","-0.23%"
"Oct 05, 2021","83.911","84.248","84.300","83.860","-0.40%"
"Oct 04, 2021","84.248","84.296","84.791","84.153","-0.06%"
"Oct 01, 2021","84.296","84.228","84.849","84.220","0.08%"
"Sep 30, 2021","84.228","84.513","84.521","84.103","-0.34%"
"Sep 29, 2021","84.513","85.028","85.102","84.485","-0.60%"
"Sep 28, 2021","85.028","84.875","85.295","84.581","0.18%"
"Sep 27, 2021","84.875","85.246","85.246","84.777","-0.44%"
"Sep 24, 2021","85.246","85.510","85.738","85.198","-0.31%"
"Sep 23, 2021","85.510","85.438","85.572","85.101","0.08%"
"Sep 22, 2021","85.438","85.738","85.738","85.225","-0.35%"
"Sep 21, 2021","85.738","86.160","86.160","85.540","-0.49%"
"Sep 20, 2021","86.160","85.468","86.330","85.410","0.81%"
"Sep 17, 2021","85.468","85.391","85.653","85.302","0.09%"
"Sep 16, 2021","85.391","85.428","85.530","85.090","-0.04%"
"Sep 15, 2021","85.428","86.105","86.237","85.353","-0.79%"
"Sep 14, 2021","86.105","85.802","86.273","85.794","0.35%"
"Sep 13, 2021","85.802","86.450","86.450","85.800","-0.75%"
"Sep 10, 2021","86.450","86.303","86.530","86.029","0.17%"
"Sep 09, 2021","86.303","86.450","86.588","86.098","-0.17%"
"Sep 08, 2021","86.450","86.760","86.949","86.450","-0.36%"
"Sep 07, 2021","86.760","86.660","86.997","86.600","0.12%"
"Sep 06, 2021","86.660","86.396","86.708","86.396","0.30%"
"Sep 03, 2021","86.396","86.530","86.620","86.323","-0.15%"
"Sep 02, 2021","86.530","86.408","86.592","86.164","0.14%"
"Sep 01, 2021","86.408","86.469","86.553","86.302","-0.07%"
"Aug 31, 2021","86.469","86.699","86.877","86.421","-0.27%"
"Aug 30, 2021","86.699","86.840","86.909","86.604","-0.09%"
"Aug 27, 2021","86.777","87.150","87.225","86.720","-0.54%"
"Aug 26, 2021","87.244","87.143","87.505","86.957","0.21%"
"Aug 25, 2021","87.061","86.713","87.085","86.518","0.42%"
"Aug 24, 2021","86.700","86.915","86.961","86.610","-0.47%"
"Aug 23, 2021","87.107","86.707","87.107","86.694","0.21%"
"Aug 20, 2021","86.923","86.701","87.062","86.699","0.36%"
"Aug 19, 2021","86.613","86.424","86.885","86.424","0.18%"
"Aug 18, 2021","86.461","86.023","86.467","85.970","0.38%"
"Aug 17, 2021","86.132","86.394","86.602","86.070","-0.15%"
"Aug 16, 2021","86.260","86.539","86.581","86.250","-0.14%"
"Aug 13, 2021","86.380","86.404","86.423","86.158","-0.01%"
"Aug 12, 2021","86.390","86.238","86.450","86.177","0.26%"
"Aug 11, 2021","86.164","86.593","86.867","86.134","-0.58%"
"Aug 10, 2021","86.670","86.385","86.757","86.243","0.23%"
"Aug 09, 2021","86.467","86.490","86.573","86.269","0.08%"
"Aug 06, 2021","86.398","86.421","86.531","86.307","-0.12%"
"Aug 05, 2021","86.501","86.594","86.710","86.441","-0.10%"
"Aug 04, 2021","86.589","86.500","86.766","86.278","0.05%"
"Aug 03, 2021","86.546","86.575","86.877","86.475","-0.21%"
"Aug 02, 2021","86.727","86.895","86.960","86.391","-0.11%"
"Jul 30, 2021","86.824","87.111","87.275","86.534","-0.17%"
"Jul 29, 2021","86.967","86.860","87.117","86.755","-0.05%"
"Jul 28, 2021","87.013","87.050","87.125","86.700","-0.16%"
"Jul 27, 2021","87.155","87.076","87.350","86.875","0.23%"
"Jul 26, 2021","86.957","87.215","87.446","86.916","0.17%"
"Jul 23, 2021","86.806","86.773","86.964","86.516","0.08%"
"Jul 22, 2021","86.733","87.100","87.324","86.710","-0.65%"
"Jul 21, 2021","87.300","87.590","87.716","87.188","-0.34%"
"Jul 20, 2021","87.600","87.872","87.932","87.522","-0.61%"
"Jul 19, 2021","88.135","87.627","88.351","87.542","0.74%"
"Jul 16, 2021","87.490","87.762","87.762","87.368","-0.39%"
"Jul 15, 2021","87.832","87.843","87.910","87.494","0.18%"
"Jul 14, 2021","87.673","87.522","87.832","87.308","0.16%"
"Jul 13, 2021","87.528","88.171","88.188","87.433","-0.91%"
"Jul 12, 2021","88.329","88.330","88.793","88.215","0.01%"
"Jul 09, 2021","88.322","88.148","88.373","87.937","-0.26%"
"Jul 08, 2021","88.555","88.388","89.035","88.339","0.48%"
"Jul 07, 2021","88.130","87.783","88.295","87.448","0.12%"
"Jul 06, 2021","88.021","87.095","88.119","86.775","0.97%"
"Jul 05, 2021","87.179","86.952","87.289","86.918","0.27%"
"Jul 02, 2021","86.945","86.948","87.193","86.706","-0.08%"
"Jul 01, 2021","87.019","86.615","87.137","86.260","0.30%"
"Jun 30, 2021","86.758","86.625","87.056","86.429","0.16%"
"Jun 29, 2021","86.618","86.121","86.757","86.113","0.73%"
"Jun 28, 2021","85.988","86.186","86.220","85.977","-0.28%"
"Jun 25, 2021","86.230","86.170","86.422","86.076","-0.11%"
"Jun 24, 2021","86.323","86.504","86.505","86.066","-0.35%"
"Jun 23, 2021","86.627","86.940","86.954","86.548","-0.50%"
"Jun 22, 2021","87.062","86.942","87.262","86.937","-0.17%"
"Jun 21, 2021","87.210","86.680","87.262","86.656","0.98%"
"Jun 18, 2021","86.360","86.151","86.516","85.764","0.24%"
"Jun 17, 2021","86.150","87.065","87.065","86.056","-1.19%"
"Jun 16, 2021","87.185","87.488","87.537","86.851","-0.42%"
"Jun 15, 2021","87.552","87.238","87.720","87.040","0.20%"
"Jun 14, 2021","87.380","87.197","87.658","87.197","0.06%"
"Jun 11, 2021","87.327","87.423","87.448","86.948","-0.07%"
"Jun 10, 2021","87.393","87.945","87.945","87.332","-0.74%"
"Jun 09, 2021","88.043","87.979","88.193","87.702","0.03%"
"Jun 08, 2021","88.020","88.772","88.815","88.000","-0.85%"
"Jun 07, 2021","88.774","88.645","88.900","88.478","0.25%"
"Jun 04, 2021","88.554","88.745","88.934","88.540","-0.33%"
"Jun 03, 2021","88.850","89.258","89.331","88.768","-0.54%"
"Jun 02, 2021","89.331","89.880","89.997","89.253","-0.53%"
"Jun 01, 2021","89.805","89.597","90.040","89.436","0.02%"
"May 31, 2021","89.790","89.413","89.805","89.282","0.64%"
"May 28, 2021","89.219","89.610","89.699","89.116","-0.41%"
"May 27, 2021","89.590","89.658","89.745","89.420","-0.06%"
"May 26, 2021","89.640","89.835","90.156","89.592","-0.44%"
"May 25, 2021","90.033","89.753","90.068","89.711","0.31%"
"May 24, 2021","89.755","89.705","90.179","89.525","0.08%"
"May 21, 2021","89.680","89.961","90.081","89.373","-0.19%"
"May 20, 2021","89.850","89.840","89.933","89.700","0.03%"
"May 19, 2021","89.820","90.166","90.228","89.802","-0.32%"
"May 18, 2021","90.111","89.800","90.300","89.727","0.48%"
"May 17, 2021","89.676","89.663","90.133","89.571","-0.22%"
"May 14, 2021","89.876","89.545","89.880","89.401","0.47%"
"May 13, 2021","89.455","89.933","90.010","89.188","-0.77%"
"May 12, 2021","90.147","89.893","90.188","89.761","0.11%"
"May 11, 2021","90.045","90.082","90.326","89.832","-0.18%"
"May 10, 2021","90.210","89.582","90.271","89.298","0.48%"
"May 07, 2021","89.775","89.580","89.800","89.378","0.23%"
"May 06, 2021","89.571","89.800","89.952","89.427","-0.34%"
"May 05, 2021","89.878","89.871","89.942","89.447","-0.08%"
"May 04, 2021","89.946","90.480","90.622","89.839","-0.49%"
"Apr 30, 2021","90.386","90.298","90.820","90.230","-0.08%"
"Apr 29, 2021","90.457","90.294","90.543","89.955","0.30%"
"Apr 28, 2021","90.185","90.460","90.518","90.000","-0.43%"
"Apr 27, 2021","90.573","90.591","90.705","90.311","-0.09%"
"Apr 26, 2021","90.655","90.653","90.842","90.294","-0.03%"
"Apr 23, 2021","90.680","90.332","90.738","90.059","0.06%"
"Apr 22, 2021","90.630","92.284","92.300","90.401","-1.68%"
"Apr 21, 2021","92.180","92.268","92.469","91.675","-0.26%"
"Apr 20, 2021","92.418","91.745","92.724","91.661","0.54%"
"Apr 19, 2021","91.925","91.100","91.981","91.100","1.22%"
"Apr 16, 2021","90.817","90.907","91.160","90.170","-0.54%"
"Apr 15, 2021","91.312","92.335","92.812","91.130","0.41%"
"Apr 14, 2021","90.940","90.405","90.982","90.332","0.20%"
"Apr 13, 2021","90.760","92.079","92.171","90.582","-1.50%"
"Apr 12, 2021","92.146","92.179","92.342","91.719","0.02%"
"Apr 09, 2021","92.124","91.720","92.198","91.652","0.60%"
"Apr 08, 2021","91.578","91.262","91.894","91.206","0.21%"
"Apr 07, 2021","91.383","91.945","92.721","91.356","-0.38%"
"Apr 06, 2021","91.729","90.055","91.729","89.973","1.64%"
"Apr 05, 2021","90.245","89.833","90.318","89.527","0.33%"
"Apr 02, 2021","89.950","89.677","89.974","89.423","0.13%"
"Apr 01, 2021","89.835","88.712","90.003","88.710","1.19%"
"Mar 31, 2021","88.780","88.865","88.931","88.226","-0.14%"
"Mar 30, 2021","88.909","88.709","89.260","88.698","-0.12%"
"Mar 29, 2021","89.020","89.261","89.598","88.951","-0.27%"
"Mar 26, 2021","89.258","89.407","89.731","89.090","-0.45%"
"Mar 25, 2021","89.662","90.150","90.362","89.493","-0.84%"
"Mar 24, 2021","90.423","90.734","90.736","89.639","-0.05%"
"Mar 23, 2021","90.470","89.700","90.745","89.603","1.17%"
"Mar 22, 2021","89.423","88.450","89.593","88.357","1.36%"
"Mar 19, 2021","88.221","88.691","88.755","87.755","-0.39%"
"Mar 18, 2021","88.563","88.125","88.630","87.898","0.37%"
"Mar 17, 2021","88.235","86.987","88.320","86.911","1.74%"
"Mar 16, 2021","86.726","87.010","87.113","86.521","-0.17%"
"Mar 15, 2021","86.875","87.628","87.630","86.875","-0.93%"
"Mar 12, 2021","87.692","87.925","87.993","87.489","-0.23%"
"Mar 11, 2021","87.894","87.830","88.368","87.644","0.16%"
"Mar 10, 2021","87.750","87.962","88.120","87.604","-0.28%"
"Mar 09, 2021","87.996","88.512","88.512","87.845","-0.58%"
"Mar 05, 2021","88.512","89.401","89.401","88.408","-0.99%"
"Mar 04, 2021","89.401","89.008","89.695","88.387","0.15%"
"Mar 03, 2021","89.270","89.300","89.375","88.782","0.03%"
"Mar 02, 2021","89.245","89.577","89.717","88.581","-0.10%"
"Mar 01, 2021","89.338","90.097","90.097","89.010","-0.84%"
"Feb 26, 2021","90.097","90.953","90.955","90.057","-0.94%"
"Feb 25, 2021","90.953","89.443","91.055","89.330","1.69%"
"Feb 24, 2021","89.443","90.350","90.356","89.298","-1.00%"
"Feb 22, 2021","90.350","89.850","90.997","89.830","0.50%"
"Feb 20, 2021","89.897","89.822","89.900","89.487","0.08%"
"Feb 19, 2021","89.822","89.380","89.894","89.380","0.49%"
"Feb 18, 2021","89.380","88.772","89.512","88.700","0.69%"
"Feb 17, 2021","88.772","89.251","89.341","88.761","-0.54%"
"Feb 16, 2021","89.251","88.980","89.477","88.805","0.30%"
"Feb 15, 2021","88.980","89.329","89.329","88.788","-0.39%"
"Feb 12, 2021","89.329","89.362","90.115","89.173","-0.04%"
"Feb 11, 2021","89.362","89.607","89.607","89.269","-0.27%"
"Feb 10, 2021","89.607","89.540","89.738","89.348","0.07%"
"Feb 09, 2021","89.540","89.574","89.785","89.392","-0.04%"
"Feb 08, 2021","89.574","89.951","89.952","89.264","-0.42%"
"Feb 05, 2021","89.951","90.360","90.360","89.483","-0.45%"
"Feb 04, 2021","90.360","91.348","91.350","90.296","-1.08%"
"Feb 03, 2021","91.348","91.713","91.806","91.102","-0.40%"
"Feb 02, 2021","91.713","91.809","91.809","90.741","-0.10%"
"Feb 01, 2021","91.809","91.853","92.060","91.207","-0.05%"
"Jan 29, 2021","91.853","92.127","92.425","91.412","-0.30%"
"Jan 28, 2021","92.127","91.799","92.498","91.776","0.36%"
"Jan 27, 2021","91.799","91.374","91.884","91.056","0.46%"
"Jan 26, 2021","91.374","91.482","91.900","91.144","-0.12%"
"Jan 25, 2021","91.482","91.626","91.962","90.878","-0.16%"
"Jan 22, 2021","91.626","89.846","91.683","89.843","1.98%"
"Jan 21, 2021","89.846","88.960","89.913","88.845","1.00%"
"Jan 20, 2021","88.960","89.335","89.370","88.831","-0.42%"
"Jan 19, 2021","89.335","89.420","89.737","89.074","-0.09%"
"Jan 18, 2021","89.420","88.921","89.672","88.920","0.56%"
"Jan 15, 2021","88.921","89.069","89.405","88.862","-0.17%"
"Jan 14, 2021","89.069","89.618","89.863","88.817","-0.61%"
"Jan 13, 2021","89.618","89.773","90.063","89.434","-0.17%"
"Jan 12, 2021","89.773","90.800","90.800","89.455","-1.13%"
"Jan 11, 2021","90.800","90.660","91.085","90.513","0.15%"
"Jan 08, 2021","90.660","91.102","91.467","90.630","-0.48%"
"Jan 06, 2021","91.102","91.029","91.283","90.609","0.08%"
"Jan 05, 2021","91.029","90.967","92.284","90.863","0.07%"
"Jan 04, 2021","90.967","91.536","91.536","89.816","-0.62%"
"Dec 30, 2020","91.536","90.671","92.089","90.446","0.95%"
"Dec 29, 2020","90.671","90.050","90.772","89.886","0.69%"
"Dec 28, 2020","90.050","90.565","90.565","89.853","-0.57%"
"Dec 25, 2020","90.565","90.094","90.668","89.785","0.52%"
"Dec 24, 2020","90.094","91.488","91.725","89.960","-1.52%"
"Dec 23, 2020","91.488","92.230","92.282","91.151","-0.81%"
"Dec 22, 2020","92.230","91.531","92.374","91.530","0.76%"
"Dec 21, 2020","91.531","89.844","91.838","89.820","1.88%"
"Dec 18, 2020","89.844","89.358","90.508","89.357","0.54%"
"Dec 17, 2020","89.358","89.477","89.536","88.834","-0.13%"
"Dec 16, 2020","89.477","89.235","89.868","89.178","0.27%"
"Dec 15, 2020","89.235","89.688","89.690","89.025","-0.50%"
"Dec 14, 2020","89.688","88.417","89.922","88.409","1.44%"
"Dec 11, 2020","88.417","88.680","88.953","88.396","-0.30%"
"Dec 10, 2020","88.680","89.245","89.330","88.457","-0.63%"
"Dec 09, 2020","89.245","88.984","89.453","88.748","0.29%"
"Dec 08, 2020","88.984","89.198","89.421","88.581","-0.24%"
"Dec 07, 2020","89.198","89.794","90.119","88.999","-0.66%"
"Dec 04, 2020","89.794","90.401","90.484","89.662","-0.67%"
"Dec 03, 2020","90.401","90.879","91.358","90.215","-0.53%"
"Dec 02, 2020","90.879","91.491","91.610","90.783","-0.67%"
"Dec 01, 2020","91.491","91.186","91.505","90.710","0.33%"
"Nov 30, 2020","91.186","90.733","91.564","90.732","0.50%"
"Nov 27, 2020","90.733","90.249","90.981","90.175","0.54%"
"Nov 26, 2020","90.249","90.046","90.249","89.912","0.23%"
"Nov 25, 2020","90.046","89.680","90.424","89.680","0.41%"
"Nov 24, 2020","89.680","90.201","90.449","89.542","-0.58%"
"Nov 23, 2020","90.201","90.365","90.456","89.723","-0.18%"
"Nov 20, 2020","90.365","90.338","90.464","90.094","0.03%"
"Nov 19, 2020","90.338","90.182","90.560","90.158","0.17%"
"Nov 18, 2020","90.182","90.450","90.642","89.765","-0.30%"
"Nov 17, 2020","90.450","90.249","90.981","90.217","0.22%"
"Nov 16, 2020","90.249","91.606","91.606","90.222","-1.48%"
"Nov 13, 2020","91.606","91.297","91.889","91.170","0.34%"
"Nov 12, 2020","91.297","90.812","91.450","90.575","0.53%"
"Nov 11, 2020","90.812","90.404","90.842","89.647","0.45%"
"Nov 10, 2020","90.404","90.247","90.777","89.957","0.17%"
"Nov 09, 2020","90.247","91.966","92.020","89.805","-1.87%"
"Nov 06, 2020","91.966","91.048","92.485","91.048","1.01%"
"Nov 05, 2020","91.048","92.888","92.890","90.752","-1.98%"
"Nov 03, 2020","92.888","93.720","93.720","92.701","-0.89%"
"Nov 02, 2020","93.720","92.609","94.108","92.609","1.20%"
"Oct 30, 2020","92.609","92.078","92.876","91.982","0.58%"
"Oct 29, 2020","92.078","93.033","93.386","91.887","-1.03%"
"Oct 28, 2020","93.033","91.245","93.077","91.141","1.96%"
"Oct 27, 2020","91.245","90.310","91.310","90.192","1.04%"
"Oct 26, 2020","90.310","90.306","90.514","89.852","0.00%"
"Oct 23, 2020","90.306","90.522","90.739","90.137","-0.24%"
"Oct 22, 2020","90.522","90.988","91.448","90.315","-0.51%"
"Oct 21, 2020","90.988","91.463","91.572","90.976","-0.52%"
"Oct 20, 2020","91.463","91.395","92.167","91.395","0.07%"
"Oct 19, 2020","91.395","91.244","91.673","91.066","0.17%"
"Oct 16, 2020","91.244","91.405","91.787","91.122","-0.18%"
"Oct 15, 2020","91.405","91.210","91.812","91.200","0.21%"
"Oct 14, 2020","91.210","90.470","91.319","90.470","0.82%"
"Oct 13, 2020","90.470","91.114","91.223","90.365","-0.71%"
"Oct 12, 2020","91.114","90.810","91.157","90.735","0.33%"
"Oct 09, 2020","90.810","90.993","91.183","90.520","-0.20%"
"Oct 08, 2020","90.993","91.824","91.855","90.857","-0.91%"
"Oct 07, 2020","91.824","92.070","92.331","91.671","-0.27%"
"Oct 06, 2020","92.070","92.038","92.666","91.649","0.03%"
"Oct 05, 2020","92.038","91.625","92.742","91.300","0.45%"
"Oct 02, 2020","91.625","90.826","92.224","90.826","0.88%"
"Oct 01, 2020","90.826","91.032","91.143","90.565","-0.23%"
"Sep 30, 2020","91.032","92.859","93.111","90.926","-1.97%"
"Sep 29, 2020","92.859","92.193","93.302","91.998","0.72%"
"Sep 28, 2020","92.193","90.932","92.408","90.809","1.39%"
"Sep 25, 2020","90.932","89.965","91.248","89.557","1.07%"
"Sep 24, 2020","89.965","89.850","90.212","89.604","0.13%"
"Sep 23, 2020","89.850","89.116","89.982","89.110","0.82%"
"Sep 22, 2020","89.116","89.620","89.685","89.017","-0.56%"
"Sep 21, 2020","89.620","89.690","90.381","89.550","-0.08%"
"Sep 18, 2020","89.690","89.120","89.744","88.845","0.64%"
"Sep 17, 2020","89.120","88.560","89.155","88.368","0.63%"
"Sep 16, 2020","88.560","88.843","89.058","88.397","-0.32%"
"Sep 15, 2020","88.843","89.270","89.543","88.710","-0.48%"
"Sep 14, 2020","89.270","88.845","89.636","88.421","0.48%"
"Sep 11, 2020","88.845","88.871","89.000","88.535","-0.03%"
"Sep 10, 2020","88.871","88.960","89.467","88.782","-0.10%"
"Sep 09, 2020","88.960","89.879","89.900","88.880","-1.02%"
"Sep 08, 2020","89.879","89.557","90.255","89.413","0.36%"
"Sep 07, 2020","89.557","89.250","90.073","89.228","0.34%"
"Sep 04, 2020","89.250","89.220","89.407","88.766","0.03%"
"Sep 03, 2020","89.220","89.363","89.575","88.662","-0.16%"
"Sep 02, 2020","89.363","87.671","89.615","87.628","1.93%"
"Sep 01, 2020","87.671","88.419","88.419","87.671","-0.85%"
"Aug 31, 2020","88.419","88.061","89.002","87.628","0.41%"
"Aug 28, 2020","88.061","88.609","88.900","88.003","-0.62%"
"Aug 27, 2020","88.609","89.243","89.245","88.405","-0.71%"
"Aug 26, 2020","89.243","89.187","89.794","89.001","0.06%"
"Aug 25, 2020","89.187","87.965","89.403","87.820","1.39%"
"Aug 24, 2020","87.965","88.214","88.214","87.725","-0.28%"
"Aug 21, 2020","88.214","87.515","88.262","87.500","0.80%"
"Aug 20, 2020","87.515","86.791","87.848","86.791","0.83%"
"Aug 19, 2020","86.791","87.292","87.784","86.712","-0.57%"
"Aug 18, 2020","87.292","87.484","87.601","86.809","-0.22%"
"Aug 17, 2020","87.484","86.250","87.521","86.248","1.43%"
"Aug 14, 2020","86.250","86.200","86.795","86.147","0.06%"
"Aug 13, 2020","86.200","86.859","87.223","86.153","-0.76%"
